snapped_at,price,market_cap,total_volume
2024-09-27 00:00:00 UTC,0.0012720566815558887,39313093.705383174,39237.82085309479
2024-09-28 00:00:00 UTC,0.0013455824355556904,41589645.426897965,25074.10791330131
2024-09-29 00:00:00 UTC,0.0012910347926005244,39997654.9402209,19659.154055389914
2024-09-30 00:00:00 UTC,0.0013177633669619918,40836897.58701142,13111.94790823304
2024-10-01 00:00:00 UTC,0.0012851304986895966,39829692.615196325,23467.525527685662
2024-10-02 00:00:00 UTC,0.0012915838740593147,40019508.39056448,39300.685246952984
2024-10-03 00:00:00 UTC,0.0011891939532917054,36898514.98579465,45058.614814778324
2024-10-04 00:00:00 UTC,0.0011861266989251734,36827215.0999468,51790.29051048553
2024-10-05 00:00:00 UTC,0.0012312166089538821,38322721.62196781,22689.18341489554
2024-10-06 00:00:00 UTC,0.0011734608922374017,36587945.46529154,20938.101853692355
2024-10-07 00:00:00 UTC,0.001250105927207784,39020837.223929,14056.869136504169
2024-10-08 00:00:00 UTC,0.001156318367158013,36158804.67056022,48524.29487797371
2024-10-09 00:00:00 UTC,0.0011200563466709182,35021125.761666566,31567.560140360896
2024-10-10 00:00:00 UTC,0.0011273098152529992,35295344.48655084,10376.21668129596
2024-10-11 00:00:00 UTC,0.0010745271202156437,33676724.29378174,49455.47119750012
2024-10-12 00:00:00 UTC,0.0011399274619732966,35780608.951479115,19728.89717813464
2024-10-13 00:00:00 UTC,0.0011149139854392844,35054325.00652674,14045.734194121656
2024-10-14 00:00:00 UTC,0.0010843293974603832,34121122.722991325,31550.30189859848
2024-10-15 00:00:00 UTC,0.0010747911385073881,33932154.51418305,28858.355513291233
2024-10-16 00:00:00 UTC,0.0009743453546396992,30745333.066984605,24393.822940788363
2024-10-17 00:00:00 UTC,0.0009942001427910134,31403821.879301287,12503.585077280164
2024-10-18 00:00:00 UTC,0.0009673230017928751,30595705.119161606,18423.723647819443
2024-10-19 00:00:00 UTC,0.0010499311032022781,33259711.33427966,27675.82716525992
2024-10-20 00:00:00 UTC,0.0010945205728178447,34715471.29044347,9667.44141153819
2024-10-21 00:00:00 UTC,0.001160256188441192,36819480.55149176,38885.01185533576
2024-10-22 00:00:00 UTC,0.0011608271501659586,36862629.376897395,23808.115465032086
2024-10-23 00:00:00 UTC,0.0011596478591066552,36903270.83776567,10689.35160001295
2024-10-24 00:00:00 UTC,0.001178529239104274,37485814.653966665,11046.856644777203
2024-10-25 00:00:00 UTC,0.0012240034744988241,38913945.63660741,30007.667207722978
2024-10-26 00:00:00 UTC,0.0011285581031001215,35924388.18181779,14970.392956249689
2024-10-27 00:00:00 UTC,0.0011616460305574944,37036320.74482754,19076.387948463664
2024-10-28 00:00:00 UTC,0.0011134898770989434,35539638.86396769,21542.343644585213
2024-10-29 00:00:00 UTC,0.0011512702890727287,36790591.96667332,30235.389465867014
2024-10-30 00:00:00 UTC,0.0011467182336429979,36672684.15537736,33659.07837503462
2024-10-31 00:00:00 UTC,0.001123060009540293,35927808.947425656,18551.98061028463
2024-11-01 00:00:00 UTC,0.0010538935830268822,33732004.97244663,11069.94747366152
2024-11-02 00:00:00 UTC,0.0010315043422655685,32991846.87351289,41415.73332983473
2024-11-03 00:00:00 UTC,0.0010100667618414248,32338189.137191907,13248.200488160672
2024-11-04 00:00:00 UTC,0.0009573724905465921,30684735.62406015,14030.661606265334
2024-11-05 00:00:00 UTC,0.0009325009401758398,29914182.348885514,20478.20134198872
2024-11-06 00:00:00 UTC,0.0009562367849611336,30688618.462049775,24680.768563503534
2024-11-07 00:00:00 UTC,0.0010307213227101284,33043706.811744854,46190.28324127227
2024-11-08 00:00:00 UTC,0.0009987603255582715,31937612.998625655,33699.49127566914
2024-11-09 00:00:00 UTC,0.0010101901823335443,32300278.793668423,38179.11757037561
2024-11-10 00:00:00 UTC,0.0011167042932679735,35634965.43392648,46636.03998765173
2024-11-11 00:00:00 UTC,0.001109646870529114,35311342.69443139,34524.59443797224
2024-11-12 00:00:00 UTC,0.0010438398474557954,33381247.09148669,65391.04604131394
2024-11-13 00:00:00 UTC,0.0009661215116888726,30694391.906082608,44911.24325636355
2024-11-14 00:00:00 UTC,0.001001899413380551,31829187.496316187,33645.033966004004
2024-11-15 00:00:00 UTC,0.0009271483167567897,29453320.440623797,23081.492115435227
2024-11-16 00:00:00 UTC,0.0009613266949069685,30530206.071935363,44953.969567031796
2024-11-17 00:00:00 UTC,0.0009614896115445178,30495740.62126019,68481.60232191761
2024-11-18 00:00:00 UTC,0.0009174771944325527,29070610.50227714,37388.1987036735
2024-11-19 00:00:00 UTC,0.0009271147688344937,29339419.120191574,18587.079736211566
2024-11-20 00:00:00 UTC,0.0008877661546919733,28086407.334048707,19288.838135982034
2024-11-21 00:00:00 UTC,0.0009256837787622618,29213272.312820256,16687.210994407807
2024-11-22 00:00:00 UTC,0.0009333101874332427,29395116.873630073,13409.798222586018
2024-11-23 00:00:00 UTC,0.00088647634788037,27872476.685117606,56506.580149062356
2024-11-24 00:00:00 UTC,0.0009986046328571171,31199441.28003955,28560.67079266179
2024-11-25 00:00:00 UTC,0.001018596499875683,31892522.725805566,28380.55027330158
2024-11-26 00:00:00 UTC,0.0009840816386592515,30678832.692522038,24259.923705718953
2024-11-27 00:00:00 UTC,0.0009377088181259945,29239318.47689764,46478.74052622473
2024-11-28 00:00:00 UTC,0.0010677991647560098,33198848.23299078,42635.42249372297
2024-11-29 00:00:00 UTC,0.0010521472462768707,32673890.59346121,36607.41522676488
2024-11-30 00:00:00 UTC,0.0010538210343873278,32728085.471549083,42056.48041204032
2024-12-01 00:00:00 UTC,0.0011603695907974377,35999702.519279815,52541.692491061025
2024-12-02 00:00:00 UTC,0.0013334111194581069,41107615.40481034,234661.2645457149
2024-12-03 00:00:00 UTC,0.0015069280258768578,46032056.3941159,229123.8775519596
2024-12-04 00:00:00 UTC,0.001415135913563281,43260875.76823034,141604.93213391735
2024-12-05 00:00:00 UTC,0.0013464822381461746,40996100.02392761,176014.07683259173
2024-12-06 00:00:00 UTC,0.0013480312385078291,41027116.702178806,94265.0975027739
2024-12-07 00:00:00 UTC,0.001450028298694605,44014076.818617195,119784.1820683954
2024-12-08 00:00:00 UTC,0.0014128634514246942,42437737.52374529,220621.43507925587
2024-12-09 00:00:00 UTC,0.0013915726534025116,42251008.37016781,112038.43349573352
2024-12-10 00:00:00 UTC,0.001210735862324105,36687197.366082236,93381.9376400364
2024-12-11 00:00:00 UTC,0.001278085714613427,38749068.14925507,75871.63003313205
2024-12-12 00:00:00 UTC,0.001313868183934304,39859571.12974633,39023.611460327
2024-12-13 00:00:00 UTC,0.0012746960689479939,38276720.04278759,23876.054645858017
2024-12-14 00:00:00 UTC,0.0012844275518977771,38976280.88104397,33606.70674879883
2024-12-15 00:00:00 UTC,0.0014759102412803678,45005836.909293756,47354.62241505625
2024-12-16 00:00:00 UTC,0.0014518055182139564,44113901.759306744,54824.422712940686
2024-12-17 00:00:00 UTC,0.0014104710331045392,42861661.61359247,60775.51275689458
2024-12-18 00:00:00 UTC,0.001326678426367751,40146746.28519679,109543.06136635524
2024-12-19 00:00:00 UTC,0.0011883092272481543,36041413.97255658,62390.87520827853
2024-12-20 00:00:00 UTC,0.0011177970716238577,34193952.82109751,31384.08162737082
2024-12-21 00:00:00 UTC,0.0011156592975427428,33872633.377183996,50252.89147651954
2024-12-22 00:00:00 UTC,0.0010421168860274665,31640196.506940085,19654.777341010922
2024-12-23 00:00:00 UTC,0.0010295222514587448,31360469.28830366,20205.379696073833
2024-12-24 00:00:00 UTC,0.0011537887504021657,35213167.40838845,33193.511102204844
2024-12-25 00:00:00 UTC,0.0012041756304731605,36717313.43659524,21970.938941233544
2024-12-26 00:00:00 UTC,0.0011408003941776157,34706675.977105245,17465.481984221427
2024-12-27 00:00:00 UTC,0.0010676934031919891,32472087.973906744,76382.3022836466
2024-12-28 00:00:00 UTC,0.0009961978103676962,30353666.049643252,11548.87576577667
2024-12-29 00:00:00 UTC,0.0010453489845777598,31884254.924141437,25031.422304125117
2024-12-30 00:00:00 UTC,0.0010018247703049504,30617680.993379246,12200.485741224255
2024-12-31 00:00:00 UTC,0.0009338135761405293,28517601.76837047,72465.84439771032
2025-01-01 00:00:00 UTC,0.0009076665942062856,27792223.791114252,24991.167364760287
2025-01-02 00:00:00 UTC,0.000961563036075432,29444143.253900163,17175.644179500443
2025-01-03 00:00:00 UTC,0.000956924812321448,29291879.227223095,18570.903125687295
2025-01-04 00:00:00 UTC,0.0010215832477409972,31344443.65162402,19244.639346166856
2025-01-05 00:00:00 UTC,0.0010450918556016277,32115673.997555763,19284.99013019567
2025-01-06 00:00:00 UTC,0.001019343679572662,31334580.882566437,20917.838780885006
2025-01-07 00:00:00 UTC,0.0009971211554999752,30698110.19188332,18833.34238837287
2025-01-08 00:00:00 UTC,0.0009133255830111724,28098865.54592757,37700.563746223255
2025-01-09 00:00:00 UTC,0.0009076273072797338,27998801.08390104,20236.981588162973
2025-01-10 00:00:00 UTC,0.0008438947727407127,26061331.600493688,17042.07909496811
